,location,date,flood_id,flood_day,72hr_precip
30,Ha Tinh,2010-10-18,3,4.0,"[13.97, 10.1, 14.9, 16.9, 11.9, 9.8, 11.07, 6.73, 6.72, 8.06, 4.5, 11.57, 14.32, 7.61, 6.57, 8.19, 4.44, 8.73, 11.56, 6.46, 2.1, 2.58, 0.8, 4.15, 5.33, 2.77, 7.23, 8.34, 4.77, 13.28, 17.21, 9.41, 7.27, 9.26, 5.18, 6.03, 7.41, 3.81, 2.0, 2.0, 1.6, 1.0, 0.8, 0.8, 0.5, 0.6, 0.6, 0.6, 0.6, 0.8, 0.9, 1.0, 1.3, 1.4, 1.7, 1.8, 2.0, 1.5, 0.9, 0.4, 0.6, 0.8, 1.1, 0.8, 0.7, 2.53, 3.21, 1.6, 4.85, 6.28, 4.5, 11.17]"
31,Quang Ngai,2010-10-27,4,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.4, 0.6, 0.4, 0.2, 0.4, 0.4, 0.4, 0.0, 0.0, 0.1, 0.1, 0.5, 0.4, 1.9, 1.1, 0.2, 0.7, 0.6, 1.48, 0.3, 0.3, 1.74, 0.8, 2.3, 2.72, 0.8, 1.1, 1.1, 1.9, 2.0, 3.34, 0.9, 2.43, 2.91, 3.1, 3.67, 6.02, 2.91, 3.5, 2.5, 1.1, 2.5, 1.1, 0.5, 1.1, 1.72, 0.3, 0.9]"
32,Quang Ngai,2010-10-28,4,-1.0,"[0.4, 0.6, 0.4, 0.2, 0.4, 0.4, 0.4, 0.0, 0.0, 0.1, 0.1, 0.5, 0.4, 1.9, 1.1, 0.2, 0.7, 0.6, 1.48, 0.3, 0.3, 1.74, 0.8, 2.3, 2.72, 0.8, 1.1, 1.1, 1.9, 2.0, 3.34, 0.9, 2.43, 2.91, 3.1, 3.67, 6.02, 2.91, 3.5, 2.5, 1.1, 2.5, 1.1, 0.5, 1.1, 1.72, 0.3, 0.9, 0.5, 0.3, 0.7, 1.49, 1.0, 0.4, 0.9, 0.4, 0.2, 0.4, 0.5, 1.58, 2.04, 0.7, 0.4, 0.2, 0.2, 0.2, 0.2, 0.1, 0.2, 0.1, 0.0, 0.0]"
33,Quang Ngai,2010-10-29,4,0.0,"[2.72, 0.8, 1.1, 1.1, 1.9, 2.0, 3.34, 0.9, 2.43, 2.91, 3.1, 3.67, 6.02, 2.91, 3.5, 2.5, 1.1, 2.5, 1.1, 0.5, 1.1, 1.72, 0.3, 0.9, 0.5, 0.3, 0.7, 1.49, 1.0, 0.4, 0.9, 0.4, 0.2, 0.4, 0.5, 1.58, 2.04, 0.7, 0.4, 0.2, 0.2, 0.2, 0.2, 0.1, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.4, 0.5, 0.3, 0.3, 0.5, 0.4, 0.7, 0.6, 0.9, 0.9, 0.8, 0.5, 0.5, 0.3]"
34,Quang Ngai,2010-10-30,4,1.0,"[0.5, 0.3, 0.7, 1.49, 1.0, 0.4, 0.9, 0.4, 0.2, 0.4, 0.5, 1.58, 2.04, 0.7, 0.4, 0.2, 0.2, 0.2, 0.2, 0.1, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.4, 0.5, 0.3, 0.3, 0.5, 0.4, 0.7, 0.6, 0.9, 0.9, 0.8, 0.5, 0.5, 0.3, 0.2, 0.2, 0.1, 0.2, 0.5, 0.8, 1.1, 1.1, 1.1, 1.1, 1.0, 3.05, 3.68, 1.7, 1.2, 1.3, 1.5, 1.7, 2.89, 1.7, 1.7, 1.7, 1.6, 1.3]"
35,Quang Ngai,2010-10-31,4,2.0,"[0.0, 0.0, 0.0, 0.3, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.4, 0.5, 0.3, 0.3, 0.5, 0.4, 0.7, 0.6, 0.9, 0.9, 0.8, 0.5, 0.5, 0.3, 0.2, 0.2, 0.1, 0.2, 0.5, 0.8, 1.1, 1.1, 1.1, 1.1, 1.0, 3.05, 3.68, 1.7, 1.2, 1.3, 1.5, 1.7, 2.89, 1.7, 1.7, 1.7, 1.6, 1.3, 1.0, 0.9, 0.6, 0.5, 0.5, 0.3, 1.59, 0.2, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 1.07, 0.0, 0.1, 0.1, 0.2, 1.6]"
36,Quang Ngai,2010-11-01,4,3.0,"[0.2, 0.2, 0.1, 0.2, 0.5, 0.8, 1.1, 1.1, 1.1, 1.1, 1.0, 3.05, 3.68, 1.7, 1.2, 1.3, 1.5, 1.7, 2.89, 1.7, 1.7, 1.7, 1.6, 1.3, 1.0, 0.9, 0.6, 0.5, 0.5, 0.3, 1.59, 0.2, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 1.07, 0.0, 0.1, 0.1, 0.2, 1.6, 3.1, 1.6, 0.5, 0.3, 0.8, 0.4, 1.56, 0.2, 0.6, 1.9, 2.3, 3.6, 4.32, 2.23, 3.3, 2.8, 2.1, 2.92, 3.34, 1.3, 1.1, 2.4, 1.9, 3.03]"
37,Quang Ngai,2010-11-02,4,4.0,"[1.0, 0.9, 0.6, 0.5, 0.5, 0.3, 1.59, 0.2, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 1.07, 0.0, 0.1, 0.1, 0.2, 1.6, 3.1, 1.6, 0.5, 0.3, 0.8, 0.4, 1.56, 0.2, 0.6, 1.9, 2.3, 3.6, 4.32, 2.23, 3.3, 2.8, 2.1, 2.92, 3.34, 1.3, 1.1, 2.4, 1.9, 3.03, 3.59, 1.82, 0.6, 0.9, 0.8, 2.3, 3.08, 1.9, 2.2, 2.26, 1.0, 3.07, 4.27, 1.96, 1.7, 1.96, 1.1, 3.1, 3.62, 1.93, 1.6, 2.1, 0.4, 3.2]"
38,Quang Ngai,2010-11-03,4,5.0,"[3.1, 1.6, 0.5, 0.3, 0.8, 0.4, 1.56, 0.2, 0.6, 1.9, 2.3, 3.6, 4.32, 2.23, 3.3, 2.8, 2.1, 2.92, 3.34, 1.3, 1.1, 2.4, 1.9, 3.03, 3.59, 1.82, 0.6, 0.9, 0.8, 2.3, 3.08, 1.9, 2.2, 2.26, 1.0, 3.07, 4.27, 1.96, 1.7, 1.96, 1.1, 3.1, 3.62, 1.93, 1.6, 2.1, 0.4, 3.2, 4.22, 2.28, 1.43, 1.99, 0.4, 3.33, 4.61, 2.8, 3.3, 4.87, 3.8, 6.33, 7.89, 5.3, 3.2, 3.1, 3.1, 3.6, 5.47, 4.3, 6.3, 6.4, 7.4, 8.1]"
39,Quang Ngai,2010-11-04,4,6.0,"[3.59, 1.82, 0.6, 0.9, 0.8, 2.3, 3.08, 1.9, 2.2, 2.26, 1.0, 3.07, 4.27, 1.96, 1.7, 1.96, 1.1, 3.1, 3.62, 1.93, 1.6, 2.1, 0.4, 3.2, 4.22, 2.28, 1.43, 1.99, 0.4, 3.33, 4.61, 2.8, 3.3, 4.87, 3.8, 6.33, 7.89, 5.3, 3.2, 3.1, 3.1, 3.6, 5.47, 4.3, 6.3, 6.4, 7.4, 8.1, 6.6, 7.8, 4.5, 5.8, 7.0, 7.5, 7.1, 6.5, 7.17, 8.16, 4.2, 9.78, 12.29, 6.72, 2.7, 2.4, 1.9, 2.97, 3.62, 1.2, 0.8, 1.31, 0.7, 0.7]"
40,Quang Ngai,2010-11-05,4,7.0,"[4.22, 2.28, 1.43, 1.99, 0.4, 3.33, 4.61, 2.8, 3.3, 4.87, 3.8, 6.33, 7.89, 5.3, 3.2, 3.1, 3.1, 3.6, 5.47, 4.3, 6.3, 6.4, 7.4, 8.1, 6.6, 7.8, 4.5, 5.8, 7.0, 7.5, 7.1, 6.5, 7.17, 8.16, 4.2, 9.78, 12.29, 6.72, 2.7, 2.4, 1.9, 2.97, 3.62, 1.2, 0.8, 1.31, 0.7, 0.7, 0.7, 1.1, 1.2, 2.62, 1.3, 2.53, 3.24, 1.8, 2.6, 2.9, 3.7, 4.1, 4.0, 3.5, 1.1, 1.3, 1.5, 1.8, 1.6, 1.4, 1.8, 1.8, 2.1, 2.2]"
41,Quang Ngai,2010-11-06,4,8.0,"[6.6, 7.8, 4.5, 5.8, 7.0, 7.5, 7.1, 6.5, 7.17, 8.16, 4.2, 9.78, 12.29, 6.72, 2.7, 2.4, 1.9, 2.97, 3.62, 1.2, 0.8, 1.31, 0.7, 0.7, 0.7, 1.1, 1.2, 2.62, 1.3, 2.53, 3.24, 1.8, 2.6, 2.9, 3.7, 4.1, 4.0, 3.5, 1.1, 1.3, 1.5, 1.8, 1.6, 1.4, 1.8, 1.8, 2.1, 2.2, 1.7, 1.5, 3.8, 2.5, 1.9, 4.32, 5.52, 2.96, 4.25, 5.27, 2.83, 11.07, 14.41, 7.33, 9.73, 12.31, 6.91, 20.12, 26.07, 13.71, 8.9, 11.22, 6.08, 15.62]"
42,Quang Ngai,2010-11-07,4,9.0,"[0.7, 1.1, 1.2, 2.62, 1.3, 2.53, 3.24, 1.8, 2.6, 2.9, 3.7, 4.1, 4.0, 3.5, 1.1, 1.3, 1.5, 1.8, 1.6, 1.4, 1.8, 1.8, 2.1, 2.2, 1.7, 1.5, 3.8, 2.5, 1.9, 4.32, 5.52, 2.96, 4.25, 5.27, 2.83, 11.07, 14.41, 7.33, 9.73, 12.31, 6.91, 20.12, 26.07, 13.71, 8.9, 11.22, 6.08, 15.62, 20.39, 10.49, 5.28, 6.91, 3.76, 9.33, 12.19, 6.22, 3.0, 4.2, 2.5, 5.38, 6.94, 4.22, 2.25, 2.65, 1.4, 4.65, 5.82, 5.2, 3.7, 3.5, 2.8, 3.5]"
43,Quang Ngai,2010-11-08,4,10.0,"[1.7, 1.5, 3.8, 2.5, 1.9, 4.32, 5.52, 2.96, 4.25, 5.27, 2.83, 11.07, 14.41, 7.33, 9.73, 12.31, 6.91, 20.12, 26.07, 13.71, 8.9, 11.22, 6.08, 15.62, 20.39, 10.49, 5.28, 6.91, 3.76, 9.33, 12.19, 6.22, 3.0, 4.2, 2.5, 5.38, 6.94, 4.22, 2.25, 2.65, 1.4, 4.65, 5.82, 5.2, 3.7, 3.5, 2.8, 3.5, 5.51, 4.4, 1.8, 1.2, 0.9, 3.12, 4.04, 1.5, 1.6, 3.26, 1.8, 4.23, 5.51, 2.4, 1.7, 1.3, 1.0, 2.45, 2.98, 0.6, 0.5, 1.81, 0.5, 1.82]"
44,Quang Ngai,2010-11-09,4,11.0,"[20.39, 10.49, 5.28, 6.91, 3.76, 9.33, 12.19, 6.22, 3.0, 4.2, 2.5, 5.38, 6.94, 4.22, 2.25, 2.65, 1.4, 4.65, 5.82, 5.2, 3.7, 3.5, 2.8, 3.5, 5.51, 4.4, 1.8, 1.2, 0.9, 3.12, 4.04, 1.5, 1.6, 3.26, 1.8, 4.23, 5.51, 2.4, 1.7, 1.3, 1.0, 2.45, 2.98, 0.6, 0.5, 1.81, 0.5, 1.82, 2.49, 0.3, 0.5, 1.72, 0.7, 2.2, 2.83, 1.52, 1.43, 1.86, 0.5, 3.08, 4.89, 3.7, 2.7, 5.1, 6.9, 7.9, 8.06, 3.2, 2.6, 2.95, 1.6, 3.8]"
45,Quang Ngai,2010-11-10,4,12.0,"[5.51, 4.4, 1.8, 1.2, 0.9, 3.12, 4.04, 1.5, 1.6, 3.26, 1.8, 4.23, 5.51, 2.4, 1.7, 1.3, 1.0, 2.45, 2.98, 0.6, 0.5, 1.81, 0.5, 1.82, 2.49, 0.3, 0.5, 1.72, 0.7, 2.2, 2.83, 1.52, 1.43, 1.86, 0.5, 3.08, 4.89, 3.7, 2.7, 5.1, 6.9, 7.9, 8.06, 3.2, 2.6, 2.95, 1.6, 3.8, 5.0, 2.6, 1.6, 1.7, 2.6, 3.3, 4.9, 7.8, 10.2, 11.8, 11.6, 12.7, 13.3, 12.4, 5.5, 5.5, 6.0, 6.6, 8.6, 7.1, 6.2, 7.48, 4.8, 4.1]"
46,Hue,2010-11-10,5,-2.0,"[0.0, 0.0, 0.1, 0.2, 0.2, 0.5, 0.6, 0.5, 1.2, 1.9, 2.2, 2.8, 2.4, 1.6, 1.2, 1.0, 0.7, 0.3, 0.0, 0.0, 0.0, 0.0, 0.2, 0.5, 0.5, 0.7, 0.6, 0.5, 0.2, 0.2, 0.2, 0.2, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.8, 0.6, 0.3, 0.3, 0.5, 1.0, 0.5, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47,Hue,2010-11-11,5,-1.0,"[0.5, 0.7, 0.6, 0.5, 0.2, 0.2, 0.2, 0.2, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.8, 0.6, 0.3, 0.3, 0.5, 1.0, 0.5, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.3, 0.5, 0.4, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,Hue,2010-11-12,5,0.0,"[1.0, 0.5, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.3, 0.5, 0.4, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.5, 0.0, 0.0, 0.0, 0.1, 0.3, 0.5, 0.6, 0.5, 1.0, 0.8, 1.3, 1.6, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49,Hue,2010-11-13,5,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.3, 0.5, 0.4, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.5, 0.0, 0.0, 0.0, 0.1, 0.3, 0.5, 0.6, 0.5, 1.0, 0.8, 1.3, 1.6, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.4, 0.2, 0.0, 0.0, 0.2, 0.4, 0.7, 1.0, 1.0, 1.0, 1.2]"
50,Hue,2010-11-14,5,2.0,"[0.1, 0.5, 0.0, 0.0, 0.0, 0.1, 0.3, 0.5, 0.6, 0.5, 1.0, 0.8, 1.3, 1.6, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.4, 0.2, 0.0, 0.0, 0.2, 0.4, 0.7, 1.0, 1.0, 1.0, 1.2, 1.3, 1.6, 1.2, 1.8, 2.4, 3.2, 3.1, 2.8, 2.7, 2.7, 2.1, 2.9, 3.9, 8.6, 1.7, 2.5, 3.0, 2.7, 3.2, 4.3, 4.3, 4.5, 4.1, 5.6]"
51,Hue,2010-11-15,5,3.0,"[0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.4, 0.2, 0.0, 0.0, 0.2, 0.4, 0.7, 1.0, 1.0, 1.0, 1.2, 1.3, 1.6, 1.2, 1.8, 2.4, 3.2, 3.1, 2.8, 2.7, 2.7, 2.1, 2.9, 3.9, 8.6, 1.7, 2.5, 3.0, 2.7, 3.2, 4.3, 4.3, 4.5, 4.1, 5.6, 7.3, 7.0, 2.4, 2.6, 2.2, 4.57, 5.59, 2.8, 5.53, 6.76, 3.61, 3.37, 4.56, 6.4, 1.0, 1.2, 1.5, 2.1, 2.1, 1.7, 1.0, 2.28, 0.6, 3.57]"
52,Hue,2010-11-16,5,4.0,"[1.3, 1.6, 1.2, 1.8, 2.4, 3.2, 3.1, 2.8, 2.7, 2.7, 2.1, 2.9, 3.9, 8.6, 1.7, 2.5, 3.0, 2.7, 3.2, 4.3, 4.3, 4.5, 4.1, 5.6, 7.3, 7.0, 2.4, 2.6, 2.2, 4.57, 5.59, 2.8, 5.53, 6.76, 3.61, 3.37, 4.56, 6.4, 1.0, 1.2, 1.5, 2.1, 2.1, 1.7, 1.0, 2.28, 0.6, 3.57, 4.74, 2.69, 2.4, 4.32, 4.0, 7.77, 10.22, 7.7, 9.3, 11.0, 11.5, 10.8, 9.4, 7.9, 3.7, 3.3, 2.8, 3.0, 4.94, 3.3, 3.6, 3.9, 3.6, 4.68]"
53,Hue,2010-11-17,5,5.0,"[7.3, 7.0, 2.4, 2.6, 2.2, 4.57, 5.59, 2.8, 5.53, 6.76, 3.61, 3.37, 4.56, 6.4, 1.0, 1.2, 1.5, 2.1, 2.1, 1.7, 1.0, 2.28, 0.6, 3.57, 4.74, 2.69, 2.4, 4.32, 4.0, 7.77, 10.22, 7.7, 9.3, 11.0, 11.5, 10.8, 9.4, 7.9, 3.7, 3.3, 2.8, 3.0, 4.94, 3.3, 3.6, 3.9, 3.6, 4.68, 5.56, 2.3, 1.7, 1.7, 1.6, 2.67, 3.27, 1.0, 1.0, 1.0, 1.1, 1.3, 1.8, 1.4, 1.8, 0.6, 1.8, 1.0, 1.1, 1.3, 1.4, 1.0, 0.9, 1.57]"
54,Quang Ngai,2010-11-10,6,-2.0,"[5.51, 4.4, 1.8, 1.2, 0.9, 3.12, 4.04, 1.5, 1.6, 3.26, 1.8, 4.23, 5.51, 2.4, 1.7, 1.3, 1.0, 2.45, 2.98, 0.6, 0.5, 1.81, 0.5, 1.82, 2.49, 0.3, 0.5, 1.72, 0.7, 2.2, 2.83, 1.52, 1.43, 1.86, 0.5, 3.08, 4.89, 3.7, 2.7, 5.1, 6.9, 7.9, 8.06, 3.2, 2.6, 2.95, 1.6, 3.8, 5.0, 2.6, 1.6, 1.7, 2.6, 3.3, 4.9, 7.8, 10.2, 11.8, 11.6, 12.7, 13.3, 12.4, 5.5, 5.5, 6.0, 6.6, 8.6, 7.1, 6.2, 7.48, 4.8, 4.1]"
55,Quang Ngai,2010-11-11,6,-1.0,"[2.49, 0.3, 0.5, 1.72, 0.7, 2.2, 2.83, 1.52, 1.43, 1.86, 0.5, 3.08, 4.89, 3.7, 2.7, 5.1, 6.9, 7.9, 8.06, 3.2, 2.6, 2.95, 1.6, 3.8, 5.0, 2.6, 1.6, 1.7, 2.6, 3.3, 4.9, 7.8, 10.2, 11.8, 11.6, 12.7, 13.3, 12.4, 5.5, 5.5, 6.0, 6.6, 8.6, 7.1, 6.2, 7.48, 4.8, 4.1, 5.46, 2.9, 2.1, 3.62, 2.1, 2.0, 1.4, 1.0, 4.02, 5.36, 3.28, 6.07, 7.74, 4.54, 1.8, 1.8, 2.5, 4.7, 8.2, 10.9, 10.0, 7.6, 6.7, 6.0]"
56,Quang Ngai,2010-11-12,6,0.0,"[5.0, 2.6, 1.6, 1.7, 2.6, 3.3, 4.9, 7.8, 10.2, 11.8, 11.6, 12.7, 13.3, 12.4, 5.5, 5.5, 6.0, 6.6, 8.6, 7.1, 6.2, 7.48, 4.8, 4.1, 5.46, 2.9, 2.1, 3.62, 2.1, 2.0, 1.4, 1.0, 4.02, 5.36, 3.28, 6.07, 7.74, 4.54, 1.8, 1.8, 2.5, 4.7, 8.2, 10.9, 10.0, 7.6, 6.7, 6.0, 5.3, 5.6, 2.7, 1.2, 2.0, 3.4, 4.1, 4.1, 4.1, 4.2, 5.3, 3.9, 4.6, 4.7, 1.9, 1.4, 0.8, 0.6, 0.6, 0.6, 1.3, 1.5, 1.1, 0.6]"
57,Quang Ngai,2010-11-13,6,1.0,"[5.46, 2.9, 2.1, 3.62, 2.1, 2.0, 1.4, 1.0, 4.02, 5.36, 3.28, 6.07, 7.74, 4.54, 1.8, 1.8, 2.5, 4.7, 8.2, 10.9, 10.0, 7.6, 6.7, 6.0, 5.3, 5.6, 2.7, 1.2, 2.0, 3.4, 4.1, 4.1, 4.1, 4.2, 5.3, 3.9, 4.6, 4.7, 1.9, 1.4, 0.8, 0.6, 0.6, 0.6, 1.3, 1.5, 1.1, 0.6, 0.6, 0.7, 2.2, 1.9, 1.5, 1.0, 1.3, 1.6, 1.8, 2.6, 4.2, 4.2, 11.7, 9.6, 1.2, 2.8, 4.8, 7.9, 10.7, 10.4, 9.3, 7.6, 5.5, 4.0]"
58,Quang Ngai,2010-11-14,6,2.0,"[5.3, 5.6, 2.7, 1.2, 2.0, 3.4, 4.1, 4.1, 4.1, 4.2, 5.3, 3.9, 4.6, 4.7, 1.9, 1.4, 0.8, 0.6, 0.6, 0.6, 1.3, 1.5, 1.1, 0.6, 0.6, 0.7, 2.2, 1.9, 1.5, 1.0, 1.3, 1.6, 1.8, 2.6, 4.2, 4.2, 11.7, 9.6, 1.2, 2.8, 4.8, 7.9, 10.7, 10.4, 9.3, 7.6, 5.5, 4.0, 3.8, 3.8, 3.9, 4.9, 4.8, 4.1, 4.1, 3.8, 4.5, 3.9, 2.4, 4.47, 5.57, 3.06, 5.72, 7.22, 3.86, 16.93, 22.53, 11.49, 10.32, 13.66, 7.48, 16.87]"
59,Quang Ngai,2010-11-15,6,3.0,"[0.6, 0.7, 2.2, 1.9, 1.5, 1.0, 1.3, 1.6, 1.8, 2.6, 4.2, 4.2, 11.7, 9.6, 1.2, 2.8, 4.8, 7.9, 10.7, 10.4, 9.3, 7.6, 5.5, 4.0, 3.8, 3.8, 3.9, 4.9, 4.8, 4.1, 4.1, 3.8, 4.5, 3.9, 2.4, 4.47, 5.57, 3.06, 5.72, 7.22, 3.86, 16.93, 22.53, 11.49, 10.32, 13.66, 7.48, 16.87, 21.97, 11.11, 2.4, 3.1, 1.7, 3.3, 4.38, 2.52, 0.7, 0.6, 0.4, 0.3, 0.3, 0.9, 6.1, 2.5, 1.5, 1.7, 2.0, 1.8, 1.3, 1.3, 1.1, 2.87]"
60,Quang Ngai,2010-11-16,6,4.0,"[3.8, 3.8, 3.9, 4.9, 4.8, 4.1, 4.1, 3.8, 4.5, 3.9, 2.4, 4.47, 5.57, 3.06, 5.72, 7.22, 3.86, 16.93, 22.53, 11.49, 10.32, 13.66, 7.48, 16.87, 21.97, 11.11, 2.4, 3.1, 1.7, 3.3, 4.38, 2.52, 0.7, 0.6, 0.4, 0.3, 0.3, 0.9, 6.1, 2.5, 1.5, 1.7, 2.0, 1.8, 1.3, 1.3, 1.1, 2.87, 3.86, 1.9, 2.1, 1.7, 0.9, 0.7, 1.92, 0.7, 2.37, 3.07, 1.4, 4.13, 5.18, 3.39, 2.4, 2.8, 1.3, 3.23, 4.06, 2.16, 1.63, 2.04, 0.7, 3.22]"
61,Quang Ngai,2010-11-17,6,5.0,"[21.97, 11.11, 2.4, 3.1, 1.7, 3.3, 4.38, 2.52, 0.7, 0.6, 0.4, 0.3, 0.3, 0.9, 6.1, 2.5, 1.5, 1.7, 2.0, 1.8, 1.3, 1.3, 1.1, 2.87, 3.86, 1.9, 2.1, 1.7, 0.9, 0.7, 1.92, 0.7, 2.37, 3.07, 1.4, 4.13, 5.18, 3.39, 2.4, 2.8, 1.3, 3.23, 4.06, 2.16, 1.63, 2.04, 0.7, 3.22, 4.09, 2.29, 0.9, 2.28, 0.9, 3.4, 4.42, 2.53, 1.8, 2.92, 1.0, 1.4, 3.21, 4.2, 1.6, 1.84, 0.8, 0.5, 0.3, 0.2, 1.2, 1.8, 0.3, 2.4]"
62,Lao Cai,2011-09-12,7,-2.0,"[0.4, 0.6, 0.1, 0.2, 0.3, 0.5, 0.6, 0.3, 0.3, 0.3, 0.3, 1.5, 1.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.4, 1.1, 0.8, 1.5, 1.4, 0.9, 0.6, 0.6, 0.4, 0.2, 0.0, 0.1, 0.2, 0.2, 0.1, 0.1, 0.1, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.4, 0.6, 0.3, 0.2, 0.2, 0.3, 0.6, 0.7, 0.8, 0.7, 0.3, 0.6, 0.6, 0.7, 0.5, 0.4, 0.6, 0.5, 0.2, 0.2, 0.0, 0.1, 0.1, 0.4, 0.6, 0.6, 1.1, 1.0]"
63,Lao Cai,2011-09-13,7,-1.0,"[0.9, 0.6, 0.6, 0.4, 0.2, 0.0, 0.1, 0.2, 0.2, 0.1, 0.1, 0.1, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.4, 0.6, 0.3, 0.2, 0.2, 0.3, 0.6, 0.7, 0.8, 0.7, 0.3, 0.6, 0.6, 0.7, 0.5, 0.4, 0.6, 0.5, 0.2, 0.2, 0.0, 0.1, 0.1, 0.4, 0.6, 0.6, 1.1, 1.0, 1.1, 0.8, 1.0, 0.6, 0.4, 0.2, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
64,Lao Cai,2011-09-14,7,0.0,"[0.2, 0.3, 0.6, 0.7, 0.8, 0.7, 0.3, 0.6, 0.6, 0.7, 0.5, 0.4, 0.6, 0.5, 0.2, 0.2, 0.0, 0.1, 0.1, 0.4, 0.6, 0.6, 1.1, 1.0, 1.1, 0.8, 1.0, 0.6, 0.4, 0.2, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 1.6, 0.0, 0.0, 0.0, 0.0, 0.6, 0.2, 0.3, 0.2]"
65,Quang Tri,2011-10-19,8,-2.0,"[10.34, 5.79, 6.08, 6.91, 3.3, 11.1, 14.3, 8.35, 4.8, 6.74, 6.7, 9.6, 9.68, 6.8, 4.4, 4.2, 3.9, 3.2, 2.4, 1.5, 0.7, 0.2, 0.1, 0.1, 0.2, 0.2, 0.2, 0.4, 0.4, 0.4, 0.5, 0.4, 0.6, 0.3, 0.4, 0.7, 0.1, 1.1, 0.5, 1.7, 1.0, 1.2, 0.7, 0.9, 0.7, 0.7, 0.5, 0.7, 0.5, 0.5, 1.0, 1.4, 1.6, 1.9, 2.92, 1.4, 0.3, 0.4, 0.4, 0.3, 0.2, 0.2, 1.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
